x,y,z
2.797835827,-0.065509774,-0.282705277
2.797191143,-0.06618531,-0.292279512
2.79710269,-0.068860367,-0.274534464
2.798356533,-0.071755186,-0.286075532
2.79823184,-0.069869414,-0.277042598
2.798651218,-0.070767,-0.286940515
2.800752401,-0.074361496,-0.281841516
2.798401117,-0.069444872,-0.277762264
2.797542334,-0.071086571,-0.290570676
2.800858736,-0.078907356,-0.288258314
2.801818609,-0.081322253,-0.260601759
2.802071095,-0.080105782,-0.279874206
2.801550865,-0.077347241,-0.269918501
2.799396992,-0.073178962,-0.279747248
2.799572945,-0.07114017,-0.287801713
2.798545361,-0.071893156,-0.279878467
2.797275782,-0.071922243,-0.288420111
2.797723293,-0.072339915,-0.284903049
2.797908306,-0.073531941,-0.270177186
2.797586918,-0.0720293,-0.287985206
2.797604322,-0.074282914,-0.276895076
2.797688007,-0.074150078,-0.286341727
2.796446323,-0.066396795,-0.291568756
2.796452999,-0.067363828,-0.280338168
2.797397137,-0.075420976,-0.28648746
2.796862602,-0.072704718,-0.287787437
2.796571255,-0.074550405,-0.273608923
2.797355652,-0.078556955,-0.285387993
2.797414541,-0.075327635,-0.273566842
2.798224688,-0.074018709,-0.29035002
2.798515558,-0.06895034,-0.285666347
2.800097942,-0.070445098,-0.265891939
2.800721884,-0.071186341,-0.27592504
2.80063796,-0.068833396,-0.283928871
2.800102234,-0.067625538,-0.26225543
2.798740625,-0.06707669,-0.275966644
2.799657822,-0.068066947,-0.265650243
2.798983812,-0.067009911,-0.281554013
2.798169136,-0.06603907,-0.276346087
2.797391415,-0.064196937,-0.267031729
2.797355175,-0.065752774,-0.274259806
2.79674387,-0.066691048,-0.282714903
2.796288252,-0.064632326,-0.264320791
2.797047853,-0.067428492,-0.286151141
2.796346903,-0.071319185,-0.270215452
2.796583176,-0.069975629,-0.289883137
2.798387527,-0.071990155,-0.293737561
2.796921015,-0.07450363,-0.27716583
2.796836376,-0.070778251,-0.287810862
2.798324108,-0.071455672,-0.285646349
2.797156334,-0.071690664,-0.27288723
2.796893358,-0.06840615,-0.283089668
2.798101425,-0.069592401,-0.269763201
2.795677185,-0.069846094,-0.282331049
2.797020912,-0.069816068,-0.288195789
2.797818661,-0.072773129,-0.267942846
2.795770168,-0.076448292,-0.285327792
2.794417143,-0.073695593,-0.276103795
2.792087078,-0.074275956,-0.257843018
2.786185503,-0.077178493,-0.277627766
2.781747103,-0.072129078,-0.279989481
2.778295279,-0.071460307,-0.264222413
2.77321291,-0.071344346,-0.281368196
2.768145084,-0.068194032,-0.264775753
2.761152983,-0.067147389,-0.285936892
2.757527113,-0.068364568,-0.278115511
2.756391764,-0.071438201,-0.264109135
2.751065016,-0.065449543,-0.287821174
2.746995211,-0.063561343,-0.262053132
2.74539113,-0.066531405,-0.279473931
2.74337697,-0.070130721,-0.285304993
2.741359472,-0.071269251,-0.26635465
2.73857975,-0.069110468,-0.284525543
2.735737324,-0.07041461,-0.275482237
2.727236032,-0.066242069,-0.262492746
2.717469454,-0.061300676,-0.270907819
2.710399866,-0.064031824,-0.271257818
2.701203585,-0.063922264,-0.277551264
2.69345665,-0.065779246,-0.281559408
2.685245037,-0.065715812,-0.272945851
2.67205739,-0.062034201,-0.289651215
2.658362865,-0.059721131,-0.294307947
2.644024849,-0.061528765,-0.273349285
2.62678647,-0.059869081,-0.284310758
2.61029911,-0.055023879,-0.268642902
2.594073296,-0.057259262,-0.291301638
2.58077693,-0.061293002,-0.28490448
2.568781614,-0.058213998,-0.279587746
2.551885843,-0.059395753,-0.294458151
2.537719488,-0.06077918,-0.286746383
2.528287888,-0.057853509,-0.262795419
2.514422417,-0.059964549,-0.282564521
2.5037148,-0.062285777,-0.27502507
2.496370316,-0.060979839,-0.26242733
2.486826897,-0.060503189,-0.281057388
2.481141806,-0.063740805,-0.261511922
2.474513054,-0.063357398,-0.285684854
2.472331285,-0.065066926,-0.28522408
2.473603725,-0.067766197,-0.262960196
2.47306633,-0.067654565,-0.280047715
2.469486713,-0.065481707,-0.270140827
2.461384296,-0.063430473,-0.285292566
2.453891039,-0.061277587,-0.282430053
2.446945906,-0.061492685,-0.266690075
2.438415766,-0.059282236,-0.276954114
