x,y,z
0.538442612,0.036081519,-0.218123287
0.544797003,0.036707673,-0.181227207
0.554722011,0.039274737,-0.2168338
0.56128943,0.039988399,-0.214297339
0.567538381,0.040832911,-0.188342586
0.577217162,0.042922869,-0.216103643
0.585432351,0.040782303,-0.200342759
0.593331933,0.041918751,-0.238855258
0.599693239,0.041653112,-0.223076001
0.606440723,0.043306008,-0.184904322
0.614916503,0.044016309,-0.205099612
0.623162806,0.046806723,-0.226699486
0.629025161,0.045976069,-0.183439031
0.63515681,0.046737179,-0.228712544
0.639194787,0.046868376,-0.193578735
0.644514084,0.046939295,-0.220574602
0.64980334,0.046522032,-0.211150765
0.655527949,0.049187563,-0.186503679
0.662822843,0.046588812,-0.223701254
0.669254541,0.046275638,-0.211728767
0.674935877,0.048557058,-0.190558761
0.686673284,0.047508061,-0.219823033
0.696511149,0.047716442,-0.198787704
0.708434582,0.049828868,-0.222201854
0.719277561,0.051969856,-0.225011379
0.728835821,0.051766165,-0.197182983
0.74050194,0.052853264,-0.224487841
0.749333322,0.052124128,-0.232027218
0.755897939,0.054612927,-0.198452502
0.764878869,0.054307193,-0.220964387
0.772602379,0.056289572,-0.200247362
0.782028377,0.058203042,-0.21510227
0.791217983,0.058059029,-0.214297831
0.799892128,0.057183154,-0.213519573
0.809041381,0.056807876,-0.213323519
0.818211317,0.056049477,-0.229481444
0.827469647,0.055080652,-0.210185483
0.83700794,0.055850908,-0.237402409
0.842091799,0.055796638,-0.203495756
0.853444636,0.055345148,-0.211026579
0.863433063,0.057049461,-0.219433844
0.873136282,0.060014099,-0.216579273
0.884878159,0.06102109,-0.222667217
0.894008636,0.061927937,-0.217093557
0.903477728,0.063024953,-0.209338844
0.913739443,0.063197806,-0.228785992
0.918237329,0.063415103,-0.212540492
0.92741257,0.063656129,-0.230507165
0.935891986,0.06463971,-0.230141118
0.944479823,0.0649058,-0.212763712
0.955195963,0.065816171,-0.231178612
0.962484777,0.067319103,-0.233893603
0.968297124,0.066313207,-0.202710435
0.979915917,0.06774988,-0.234215036
0.988169134,0.067187905,-0.222496003
0.99633503,0.068739429,-0.239142314
1.006400824,0.069954813,-0.240519926
1.011278987,0.067444682,-0.209791765
1.018498302,0.068886496,-0.225055411
1.025961041,0.07128571,-0.254329085
1.029812694,0.07153637,-0.205361217
1.038158536,0.07314004,-0.236340731
1.045911789,0.073679581,-0.228867665
1.055237412,0.07576786,-0.251100004
1.06300354,0.075452022,-0.242294624
1.072397351,0.074333787,-0.210655779
1.082577944,0.076219507,-0.243692651
1.091806889,0.077958681,-0.241953328
1.101367116,0.077167645,-0.20933558
1.112234116,0.077502027,-0.238135964
1.120953918,0.078825995,-0.219075799
1.129801869,0.078499034,-0.237213627
1.139312506,0.079286203,-0.243914515
1.148084879,0.079209104,-0.228188694
1.158924222,0.075816937,-0.244426891
1.168678761,0.076723233,-0.246432737
1.17620337,0.076425985,-0.215300724
1.187692642,0.077062219,-0.249380842
1.196721911,0.079215005,-0.227979377
1.205955505,0.079272643,-0.239256799
1.214648485,0.080038302,-0.236504868
1.223375678,0.081112251,-0.232201785
1.23061645,0.082381479,-0.253430963
1.236775875,0.084140152,-0.245766312
1.24147439,0.084479973,-0.230669707
1.249147058,0.084740542,-0.250567585
1.254644275,0.082541674,-0.250479341
1.258381128,0.0848158,-0.249632388
1.2631464,0.086788177,-0.241937637
1.267593622,0.08760424,-0.228230059
1.274483085,0.087381952,-0.255539656
1.281018138,0.085905403,-0.258032382
1.284578562,0.086224385,-0.237367973
1.288414359,0.086330213,-0.243348077
1.290018797,0.086007908,-0.215867579
1.289938807,0.085440688,-0.243690655
1.291100979,0.085878775,-0.249782547
1.290813327,0.086841002,-0.228472769
1.291493416,0.086673014,-0.261426926
1.292572498,0.085762635,-0.244226903
1.29372406,0.086072125,-0.230037481
1.291773796,0.087119043,-0.255975157
1.292528749,0.087723829,-0.218576431
1.29223299,0.088947497,-0.24924165
1.292086959,0.090577863,-0.247335121
1.294054627,0.091207556,-0.229700089
1.296413302,0.089195408,-0.242316768
1.300722718,0.090954512,-0.26878798
1.302110434,0.089548133,-0.241580397
1.307360649,0.089040361,-0.244814888
1.312248945,0.089827538,-0.229662612
1.315934181,0.090056323,-0.258563638
1.320317149,0.090107135,-0.249400467
1.322594404,0.092041194,-0.220259771
1.324894786,0.091940723,-0.245772973
1.327520609,0.091267742,-0.238247022
1.328227639,0.09113583,-0.244284824
1.331411004,0.090246335,-0.260454178
1.333697319,0.090098217,-0.243706748
1.334837675,0.090973482,-0.244069263
1.336122036,0.091746658,-0.239999235
1.339673042,0.092700981,-0.226708204
1.341444969,0.092798479,-0.258318663
1.341197491,0.09355659,-0.266257584
1.342832446,0.093093209,-0.231703684
1.343841434,0.092898481,-0.248476028
1.343336344,0.093335658,-0.224574238
1.342588544,0.09351407,-0.258223474
1.345597506,0.093595609,-0.255129486
1.348218441,0.094531395,-0.227651477
1.347849488,0.09435603,-0.258638769
1.352510333,0.094022371,-0.235878155
1.353806734,0.093741477,-0.268799365
1.354946256,0.092093542,-0.255939752
1.35691762,0.09193103,-0.227612391
1.360959411,0.095660448,-0.253337681
1.365615129,0.093957342,-0.249835655
1.369347572,0.092397444,-0.238053754
1.371761441,0.094784573,-0.260837615
1.373972416,0.094045497,-0.24728553
1.377848148,0.09008304,-0.253984451
1.379457712,0.091949582,-0.260688245
1.379805565,0.092552923,-0.224195749
1.381818533,0.091048785,-0.254515767
1.383512259,0.094670922,-0.256393909
1.384782314,0.09494438,-0.236136079
1.387150526,0.093937978,-0.268509924
1.388491988,0.093428023,-0.268465102
1.390799046,0.093048126,-0.234055981
1.393362045,0.092692986,-0.255110502
1.393725634,0.095579997,-0.248721346
1.393842578,0.09401983,-0.244172707
1.395684719,0.094215415,-0.259351671
1.398348689,0.097256795,-0.233689561
1.400293589,0.097827494,-0.241609573
1.402566552,0.096739642,-0.248312473
1.40455997,0.098377705,-0.23317495
1.406233907,0.097854249,-0.26106602
1.407611609,0.097906746,-0.231483087
1.40872848,0.097483918,-0.259514302
1.405159712,0.098957039,-0.266875863
1.409672141,0.097767204,-0.236410499
1.413412571,0.097609177,-0.260971248
1.415300965,0.099967815,-0.243614554
1.415368915,0.100187451,-0.274554193
1.419070601,0.100689977,-0.259422958
1.421063662,0.099904545,-0.237175152
1.423560023,0.098004594,-0.270782143
1.427874088,0.099186026,-0.265815198
1.430459738,0.099392429,-0.233816057
1.4335953,0.097933285,-0.25703463
1.436150074,0.097405344,-0.256223887
1.436047554,0.098649688,-0.240086779
1.437407017,0.097026482,-0.272740304
1.443212271,0.097402602,-0.232794434
1.449477553,0.101335235,-0.25924325
1.453988194,0.101806656,-0.265774131
1.455720305,0.101446174,-0.230862126
1.457033873,0.101859361,-0.262501955
1.454200149,0.098897606,-0.240961328
1.455602407,0.097487241,-0.267106533
1.455126762,0.096564569,-0.250236392
1.456836939,0.095561571,-0.243994087
1.457382798,0.097670861,-0.253142685
1.455206156,0.099200167,-0.257805586
1.453385353,0.098022178,-0.233454987
1.454730034,0.098768868,-0.269056976
1.454576492,0.100667387,-0.254070282
1.454710245,0.101096742,-0.234384537
1.45602262,0.101291157,-0.252002388
1.454040289,0.100753538,-0.238423407
1.454306722,0.100747183,-0.267875433
1.45389998,0.100021765,-0.25451076
1.454764128,0.100520045,-0.24260594
1.457017303,0.100644708,-0.254452288
1.461618543,0.100934446,-0.249027953
1.463711858,0.10033153,-0.270406723
1.469358444,0.09949027,-0.262286454
1.481801987,0.101663701,-0.239500389
1.490193725,0.101521336,-0.259642482
1.497410655,0.100910276,-0.268115431
1.50278461,0.103045166,-0.230274335
1.508047581,0.103457332,-0.262848496
1.509634495,0.101450048,-0.260934412
1.512892842,0.101715729,-0.244402245
1.513541937,0.102340676,-0.279225647
1.515039086,0.101852655,-0.236261815
1.521810412,0.104025312,-0.265239984
1.528760672,0.103586636,-0.261646032
1.532355905,0.101181202,-0.244678482
1.537891269,0.103433855,-0.249125987
1.545445204,0.105526105,-0.238922581
1.556211948,0.104985774,-0.282984376
1.563294411,0.103650466,-0.263412833
1.570860624,0.10666953,-0.247862011
1.578187227,0.106439956,-0.262741774
1.584947824,0.107729867,-0.255928785
1.59312439,0.110175543,-0.242332742
1.604092836,0.110365115,-0.26992923
1.613412499,0.112024516,-0.268797189
1.621022224,0.115899473,-0.233654395
1.632213116,0.113423936,-0.268653393
1.63525033,0.112873599,-0.234865844
1.641966581,0.114156179,-0.267845243
1.64755547,0.112925738,-0.292717695
1.650572538,0.112429328,-0.244055837
1.659913898,0.115471557,-0.264215261
1.667612195,0.114787772,-0.239114553
1.677474618,0.114135921,-0.267155707
1.683199286,0.115233146,-0.281418949
1.687354803,0.1139284,-0.249316782
1.693360448,0.1128361,-0.270760596
1.696651816,0.11401885,-0.265069842
1.702528358,0.115947336,-0.248495653
1.712478399,0.116854429,-0.262023628
1.719397902,0.116201341,-0.24119544
1.727862954,0.116654001,-0.276950836
1.73488915,0.117674321,-0.294420183
1.742759705,0.119455554,-0.254638165
1.751876354,0.118595816,-0.270133704
1.759773254,0.117925622,-0.294687003
1.765189767,0.118088178,-0.230092883
1.771536827,0.119593434,-0.254546463
1.779443026,0.118229143,-0.26079917
1.785246372,0.119101971,-0.242271841
1.794386148,0.119762585,-0.270683497
1.80324924,0.121407196,-0.252368927
1.812137008,0.122733735,-0.28409934
1.817160606,0.123418495,-0.277502179
1.823732495,0.123830669,-0.254731238
1.829345465,0.125671774,-0.283782005
1.832963467,0.126936048,-0.281278729
