x,y,z
0.622585654,-0.019166727,-0.198813319
0.624015689,-0.018988177,-0.222680241
0.624367654,-0.0184626,-0.211858287
0.624559581,-0.017037529,-0.231749341
0.623182476,-0.016954925,-0.234238222
0.622939527,-0.017267393,-0.193394184
0.619659185,-0.017556936,-0.230136558
0.620736122,-0.018179225,-0.222549319
0.62300539,-0.019153791,-0.195267856
0.621994019,-0.020828972,-0.22140716
0.622440994,-0.021708099,-0.209960967
0.622362196,-0.019842276,-0.232455075
0.622670054,-0.020872205,-0.230177388
0.623470843,-0.019709364,-0.198921427
0.623087168,-0.018979805,-0.217981517
0.623360991,-0.019931816,-0.224894017
0.624114752,-0.020417267,-0.202422351
0.623509884,-0.018709108,-0.227681682
0.624113739,-0.020016501,-0.198022872
0.624211252,-0.018788839,-0.240769714
0.627142191,-0.017522089,-0.233173966
0.632792115,-0.019054316,-0.2023388
0.637896121,-0.018314404,-0.217026889
0.645489156,-0.018647838,-0.22729294
0.654713154,-0.019248199,-0.214862779
0.665878117,-0.021750098,-0.215077192
0.677281737,-0.024114652,-0.223192975
0.685307562,-0.022334801,-0.212503016
0.695992172,-0.023753598,-0.220530957
0.705533862,-0.027004108,-0.199046791
0.715417206,-0.026873348,-0.233356461
0.725577474,-0.027181402,-0.233795956
0.733560026,-0.027672203,-0.206805959
0.74314785,-0.027911503,-0.225320116
0.750208497,-0.027377028,-0.209356129
0.761097193,-0.029306382,-0.272941947
0.768880665,-0.030579524,-0.233251378
0.77740097,-0.030023796,-0.213738859
0.788040757,-0.031173974,-0.236595228
0.796825528,-0.030534973,-0.220372751
0.805105567,-0.028838653,-0.19552362
0.816696644,-0.030638408,-0.224669844
0.825993061,-0.03254573,-0.226709232
0.836209059,-0.033454783,-0.244172946
0.843328416,-0.032721817,-0.228522122
0.850895524,-0.032670308,-0.210598007
0.858292222,-0.035237528,-0.232068047
0.866818964,-0.034122117,-0.239151388
0.87378943,-0.033694722,-0.211883977
0.883194804,-0.034716006,-0.236045256
0.894942522,-0.038530577,-0.224749446
0.908617914,-0.039094154,-0.254994869
0.918626785,-0.040532839,-0.244875014
0.930438161,-0.040844839,-0.214455098
0.940665305,-0.040412802,-0.240952924
0.948623538,-0.039341472,-0.260828346
0.95663476,-0.040270101,-0.231277093
0.96418643,-0.04090222,-0.229653716
0.97077024,-0.040339522,-0.212104931
0.979156733,-0.038743936,-0.232773304
0.985631347,-0.038286056,-0.240106136
0.991503239,-0.038763087,-0.226925761
0.996953607,-0.037313037,-0.245268196
1.003971219,-0.037224535,-0.253985256
1.010022879,-0.03882806,-0.219565704
1.018556595,-0.037464425,-0.248012125
1.027694583,-0.037490577,-0.230998889
1.035995483,-0.036752205,-0.23849915
1.045562267,-0.034487378,-0.255359292
1.05463779,-0.036869526,-0.239614531
1.061913848,-0.036955051,-0.248515755
1.069715381,-0.037269369,-0.254403532
1.077205658,-0.035917751,-0.22525996
1.086269498,-0.036932271,-0.251403123
1.095372915,-0.037009165,-0.234478906
1.105072856,-0.039434202,-0.249730498
1.113562584,-0.04181771,-0.263550758
1.120990276,-0.044571638,-0.228228763
1.12915051,-0.044123225,-0.259736717
1.136623859,-0.046109889,-0.256426513
1.145334601,-0.046453685,-0.222040072
1.155539632,-0.049721327,-0.249292225
1.165607929,-0.049362991,-0.23714
1.1785326,-0.048885573,-0.247606888
1.188554525,-0.050094079,-0.252313733
1.198330045,-0.05043764,-0.239020586
1.209891319,-0.049344774,-0.261074185
1.221555829,-0.050965443,-0.256865621
1.231168389,-0.049798753,-0.222104952
1.241434693,-0.050257325,-0.26583755
1.24808538,-0.051813964,-0.252614319
1.252948642,-0.05329828,-0.235331237
1.257758617,-0.05252903,-0.255925298
1.262783051,-0.054279547,-0.229107127
1.268189192,-0.052321464,-0.265719295
1.273784041,-0.053797454,-0.260400295
1.278590798,-0.056026749,-0.222141147
1.283422232,-0.054436162,-0.254468322
1.288704038,-0.053487856,-0.230676308
1.294548869,-0.054412205,-0.247624159
1.295876622,-0.054670215,-0.259541631
1.298339486,-0.054759052,-0.241469517
1.300844908,-0.053210426,-0.265906751
1.303436041,-0.053030387,-0.264928699
1.306423664,-0.053668059,-0.240051627
1.308371544,-0.052303974,-0.261758208
1.311199903,-0.053458434,-0.234796226
1.314946055,-0.051628884,-0.267138511
1.317523122,-0.052916463,-0.252721727
1.321014524,-0.052559689,-0.227742404
1.324690819,-0.051076069,-0.271797061
1.328223228,-0.049834587,-0.269623667
1.332999587,-0.052594628,-0.233690605
1.337802649,-0.050530773,-0.262868226
1.342292905,-0.052989874,-0.245441243
1.34631443,-0.052728321,-0.263298661
1.350165606,-0.051784355,-0.263497859
1.354423285,-0.05277396,-0.247244
1.358467102,-0.052882668,-0.263990641
1.360171556,-0.053495076,-0.271752417
1.36611259,-0.053140756,-0.243975043
1.374686718,-0.053114586,-0.264279902
1.379695535,-0.052190948,-0.253940165
1.383706093,-0.05152842,-0.275714338
1.388315082,-0.053366899,-0.265384406
1.390478611,-0.051810429,-0.239989266
1.397011876,-0.050725546,-0.290256858
1.403513789,-0.053166889,-0.278458059
1.408064604,-0.052477133,-0.250326723
1.413600802,-0.054316357,-0.255675018
1.418636322,-0.055457596,-0.235372305
1.422257185,-0.056181066,-0.262615949
1.425234437,-0.054811876,-0.27557373
1.428108215,-0.055460639,-0.236260489
