x,y,z
1.349213719,-0.045170072,-0.242595538
1.358030081,-0.046264924,-0.234144226
1.366286755,-0.047494777,-0.261574507
1.372540593,-0.048248492,-0.249061838
1.379191041,-0.050508752,-0.227180392
1.384474516,-0.051277053,-0.241797253
1.387065768,-0.050313067,-0.228540048
1.393831372,-0.048580788,-0.267228633
1.397966385,-0.048812419,-0.26173377
1.403098822,-0.049694579,-0.230895251
1.409948111,-0.047697246,-0.261706114
1.420333266,-0.048481978,-0.278822303
1.423198104,-0.049476072,-0.227382541
1.428448319,-0.048538316,-0.237216622
1.434343815,-0.049233731,-0.230605617
1.441673994,-0.048871957,-0.267841101
1.446704745,-0.050466917,-0.243367046
1.451457381,-0.051456831,-0.231289968
1.459745765,-0.051108461,-0.258205056
1.465328813,-0.052070621,-0.260285795
1.466850281,-0.053462423,-0.24342452
1.468524575,-0.052860588,-0.25464344
1.470654368,-0.052129686,-0.263407141
1.471307755,-0.052391682,-0.235447988
1.473719954,-0.050180316,-0.265538603
1.474284172,-0.04994617,-0.224260986
1.474339962,-0.049204215,-0.26842317
1.474641323,-0.048361458,-0.258862436
1.47405231,-0.047125872,-0.24881801
1.474422932,-0.04974106,-0.263307393
1.475179672,-0.050955154,-0.239355922
1.475488424,-0.048021734,-0.266567588
1.475944042,-0.049781427,-0.257673323
1.474862456,-0.047668222,-0.241166025
1.476416588,-0.048611764,-0.273940384
1.478808999,-0.049511079,-0.272224128
1.482076883,-0.05006554,-0.231378406
1.482855201,-0.048468146,-0.265249908
1.483083725,-0.050249461,-0.253106534
1.484757066,-0.052086279,-0.22896117
1.48399663,-0.050186794,-0.27687186
1.484051347,-0.051823933,-0.231244564
1.484503746,-0.053685177,-0.255498052
1.483831286,-0.05389319,-0.252675951
1.481985569,-0.053506158,-0.233880356
1.482201338,-0.052377854,-0.239079073
1.479967356,-0.051030718,-0.279683471
1.480207682,-0.05396736,-0.239879563
1.479239464,-0.052694257,-0.268309087
1.47812283,-0.049800482,-0.249586955
1.479162574,-0.048899382,-0.258120656
1.478667021,-0.046144616,-0.267728269
1.481070518,-0.046623975,-0.251087189
1.484125733,-0.046280678,-0.260412574
1.489024401,-0.047869056,-0.233837798
1.492347002,-0.050280116,-0.258883983
1.495171905,-0.051730372,-0.265004486
1.499406099,-0.053250644,-0.246813506
1.502654195,-0.053953946,-0.257345051
1.505993128,-0.053211659,-0.263875961
1.510735154,-0.055701505,-0.238353297
1.52220583,-0.062250387,-0.251973659
1.539326429,-0.059856288,-0.269367397
1.550669193,-0.061087657,-0.227291763
1.563386559,-0.060133278,-0.255771607
1.578500867,-0.062483203,-0.234479532
1.591218233,-0.061074201,-0.270533264
1.601359487,-0.060320001,-0.27289331
1.613091469,-0.061553765,-0.242030144
1.626466155,-0.058299795,-0.260099709
1.637680173,-0.05940276,-0.248470098
1.651341677,-0.058608666,-0.279954344
1.658099651,-0.05769676,-0.272946894
1.66381073,-0.059216693,-0.231915429
1.669812679,-0.060436055,-0.267424405
1.668231606,-0.058937613,-0.271199673
1.671875358,-0.061314151,-0.236440033
1.676771998,-0.06193189,-0.272879064
1.67927587,-0.061691511,-0.272605419
1.684484482,-0.060976688,-0.240050703
1.693334222,-0.063443914,-0.262900412
1.701475501,-0.064541198,-0.233153373
1.712217808,-0.065591268,-0.267707646
1.720412016,-0.065240264,-0.274297476
1.729428768,-0.066374183,-0.229023606
